round,client_id,train_loss,train_accuracy,num_examples
1,1,1.0145870093946103,0.7870370370370371,108
1,0,0.3022538300402864,0.9520958083832335,334
1,4,0.3309153910630789,0.8974358974358975,234
1,9,0.729097827275594,0.85,120
1,6,0.3127841431083101,0.9090909090909091,330
2,2,0.866915740009047,0.8034188034188035,117
2,1,0.8627955759013141,0.9444444444444444,108
2,8,0.18235384952841382,0.9393939393939394,330
2,4,0.30404667989311057,0.8974358974358975,234
2,3,0.4847405408875326,0.9157303370786517,178
3,0,0.18237071894778462,0.9970059880239521,334
3,9,0.40167781511942546,0.825,120
3,1,0.7384091152085198,0.8240740740740741,108
3,7,0.485296580855173,0.8015267175572519,131
3,6,0.17185854415098825,0.9636363636363636,330
4,8,0.06516623210274812,0.9818181818181818,330
4,0,0.11767444764068741,0.9940119760479041,334
4,3,0.32803410074014344,0.8820224719101124,178
4,5,0.4292153539026485,0.8470588235294118,170
4,6,0.13056942387060685,0.9757575757575757,330
5,8,0.03823470626816605,1.0,330
5,6,0.07650055930469975,0.9939393939393939,330
5,3,0.14427106199639567,0.9943820224719101,178
5,7,0.13981790573314856,0.9618320610687023,131
5,4,0.06945750830519913,1.0,234
6,4,0.043371940588849224,0.9957264957264957,234
6,0,0.0374147104556689,1.0,334
6,2,0.13244153527367827,1.0,117
6,5,0.09953996206031127,0.9882352941176471,170
6,3,0.09266414602151078,1.0,178
7,5,0.11008969146539183,0.9647058823529412,170
7,4,0.014155286075706538,1.0,234
7,2,0.05300421092627395,1.0,117
7,1,0.0843934837590765,1.0,108
7,7,0.06837176861426303,0.9923664122137404,131
8,1,0.047966439414907386,1.0,108
8,9,0.07817617158095042,0.975,120
8,6,0.011907655463525743,1.0,330
8,0,0.012122463200709777,1.0,334
8,2,0.03748040219657441,0.9914529914529915,117
9,5,0.008959315103643081,1.0,170
9,4,0.0060746591681471234,1.0,234
9,0,0.017740529209018467,0.9970059880239521,334
9,9,0.011841103620827197,1.0,120
9,3,0.02129792446124085,1.0,178
10,8,0.004426497068594802,1.0,330
10,1,0.007425773992306656,1.0,108
10,6,0.004914288200388635,1.0,330
10,0,0.005553012460046364,1.0,334
10,4,0.010088393623884926,1.0,234
11,4,0.0013613104110690127,1.0,234
11,5,0.008237536470679676,1.0,170
11,3,0.01994127988438593,0.9887640449438202,178
11,8,0.0004562578892518738,1.0,330
11,0,0.004394301614155268,1.0,334
12,0,0.005176309324678279,1.0,334
12,3,0.0036417520879715513,1.0,178
12,4,0.004771821891690473,0.9957264957264957,234
12,9,0.0026499574227879445,1.0,120
12,1,0.0072832342789128975,1.0,108
13,1,0.008880858826968405,1.0,108
13,6,0.004401561793532561,1.0,330
13,4,0.0032520764683966292,1.0,234
13,3,0.012768029639486936,0.9943820224719101,178
13,5,0.010354669426840915,0.9941176470588236,170
14,5,0.000611741331351154,1.0,170
14,2,0.009332110673491644,0.9914529914529915,117
14,9,0.003542548915235481,1.0,120
14,8,0.0070500909819450255,1.0,330
14,1,0.02243804571615463,0.9907407407407407,108
15,4,0.030294723673771524,0.9829059829059829,234
15,1,0.0036163656903361835,1.0,108
15,2,0.005961477113728467,1.0,117
15,9,0.0004098736378182366,1.0,120
15,5,0.004765143821372048,1.0,170
