round,client_id,train_loss,train_accuracy,num_examples
1,3,3.1209460698164904,0.12337662337662338,154
1,0,3.0679132597787038,0.07792207792207792,154
1,8,3.112212308041461,0.07142857142857142,154
1,7,3.1044321524632443,0.1038961038961039,154
1,16,3.0522652229705414,0.12337662337662338,154
1,2,3.0846004300303274,0.1038961038961039,154
1,11,3.1102361462332984,0.09740259740259741,154
1,1,3.0232140089010264,0.12337662337662338,154
1,10,3.143750779040448,0.1038961038961039,154
1,17,3.097137008394514,0.11038961038961038,154
2,2,3.079720738646272,0.11038961038961038,154
2,18,3.07702315937389,0.09090909090909091,154
2,13,3.0944032730994286,0.07142857142857142,154
2,1,3.0157477081596076,0.12337662337662338,154
2,0,3.0369934540290338,0.09090909090909091,154
2,16,3.031266754323786,0.11038961038961038,154
2,3,3.096846459747909,0.12337662337662338,154
2,17,3.0412227116621935,0.1038961038961039,154
2,8,3.106607861333079,0.08441558441558442,154
2,9,3.0902586664472307,0.09090909090909091,154
3,0,3.0484178778413056,0.08441558441558442,154
3,17,3.03487660048844,0.09740259740259741,154
3,6,3.0662342077725895,0.11038961038961038,154
3,13,3.087733284219519,0.07142857142857142,154
3,7,3.0971512175225593,0.11688311688311688,154
3,15,3.1719622797780223,0.07792207792207792,154
3,9,3.084133104844527,0.07792207792207792,154
3,4,3.077984704599752,0.09740259740259741,154
3,19,3.0925907190743978,0.09090909090909091,154
3,2,3.071889964017001,0.06493506493506493,154
4,13,3.0884160778739234,0.09090909090909091,154
4,10,3.1382069463853712,0.1038961038961039,154
4,8,3.1144756868288113,0.09090909090909091,154
4,4,3.087236299143209,0.05844155844155844,154
4,6,3.068701301302229,0.09740259740259741,154
4,12,3.0725627440910834,0.11038961038961038,154
4,5,2.9945460821126964,0.13636363636363635,154
4,1,2.997356470529135,0.12337662337662338,154
4,14,3.0090028960983473,0.1038961038961039,154
4,15,3.159850213434789,0.09740259740259741,154
5,3,3.0945061832279355,0.12337662337662338,154
5,11,3.1238961312677955,0.08441558441558442,154
5,18,3.098822609170691,0.05844155844155844,154
5,8,3.1099672565212497,0.09090909090909091,154
5,1,3.0073933322708326,0.12337662337662338,154
5,17,3.019787580935986,0.1038961038961039,154
5,7,3.0938074867446703,0.1038961038961039,154
5,16,3.0235726090220663,0.09090909090909091,154
5,15,3.1560813420778744,0.05194805194805195,154
5,6,3.074380215112265,0.09740259740259741,154
6,2,3.053372132313716,0.1038961038961039,154
6,17,3.018094406499491,0.1038961038961039,154
6,9,3.078588665305794,0.09090909090909091,154
6,11,3.1099311035948913,0.07142857142857142,154
6,6,3.072154153477062,0.11038961038961038,154
6,16,3.0123288693366113,0.11038961038961038,154
6,1,3.002959814938632,0.12337662337662338,154
6,0,3.042507626793601,0.1038961038961039,154
6,10,3.1527139583191315,0.09090909090909091,154
6,3,3.133494844684353,0.12337662337662338,154
7,9,3.082558972494943,0.08441558441558442,154
7,2,3.0340712008538184,0.1038961038961039,154
7,7,3.0874415125165666,0.1038961038961039,154
7,3,3.108968818342531,0.12337662337662338,154
7,12,3.081328091683326,0.09090909090909091,154
7,4,3.0664273887485654,0.08441558441558442,154
7,17,3.0286028570943064,0.1038961038961039,154
7,10,3.1312297845815684,0.1038961038961039,154
7,5,3.015911359291572,0.09740259740259741,154
7,18,3.0746528761727467,0.09090909090909091,154
8,11,3.1108657911226345,0.09740259740259741,154
8,19,3.10437087579207,0.06493506493506493,154
8,6,3.0588558865832045,0.11038961038961038,154
8,8,3.131464874589598,0.11688311688311688,154
8,2,3.05201488655883,0.09090909090909091,154
8,9,3.076390294285564,0.11038961038961038,154
8,10,3.1422778662149007,0.09740259740259741,154
8,15,3.1544884396837904,0.07792207792207792,154
8,16,3.0121975688191203,0.11038961038961038,154
8,3,3.0928544688534427,0.12337662337662338,154
9,5,2.985763469299713,0.13636363636363635,154
9,14,3.0406283743969804,0.09090909090909091,154
9,12,3.0691035722757314,0.09740259740259741,154
9,8,3.1013920214269066,0.1038961038961039,154
9,7,3.0767139118987243,0.12337662337662338,154
9,10,3.132396629878453,0.1038961038961039,154
9,19,3.0689178627806823,0.09740259740259741,154
9,17,3.009408120985155,0.1038961038961039,154
9,0,3.0648856379769067,0.11038961038961038,154
9,3,3.1153541044755415,0.12337662337662338,154
10,1,2.9953852752586463,0.12337662337662338,154
10,10,3.119716607130967,0.07792207792207792,154
10,12,3.066530791195956,0.1038961038961039,154
10,8,3.1136444574826725,0.09740259740259741,154
10,2,3.03671434018519,0.11038961038961038,154
10,3,3.0677606285392462,0.12337662337662338,154
10,9,3.0621207782200406,0.09740259740259741,154
10,11,3.082798567685214,0.09740259740259741,154
10,5,3.007525806303148,0.14285714285714285,154
10,14,3.0144946265530277,0.1038961038961039,154
11,15,3.1234198421626895,0.07142857142857142,154
11,12,3.051996302295041,0.11038961038961038,154
11,14,3.0290523070793647,0.08441558441558442,154
11,4,3.058607070476978,0.09090909090909091,154
11,8,3.0922639958270186,0.12987012987012986,154
11,2,3.034622542269818,0.1038961038961039,154
11,3,3.0920297820846754,0.12337662337662338,154
11,11,3.0899329278376197,0.11038961038961038,154
11,19,3.074186662574867,0.07142857142857142,154
11,18,3.0836343176953203,0.11688311688311688,154
12,8,3.104990906529612,0.11688311688311688,154
12,18,3.0615268992139146,0.05844155844155844,154
12,13,3.07843254138897,0.11688311688311688,154
12,12,3.0609245888598555,0.11688311688311688,154
12,11,3.0872630206021396,0.07792207792207792,154
12,3,3.0864233165592343,0.12337662337662338,154
12,2,3.050239271931834,0.09740259740259741,154
12,19,3.0596714267483005,0.045454545454545456,154
12,7,3.051384380885533,0.11038961038961038,154
12,1,2.9801207177050704,0.12337662337662338,154
13,1,2.9654947875382063,0.12337662337662338,154
13,3,3.0816473465461236,0.12987012987012986,154
13,4,3.07014106775259,0.07792207792207792,154
13,5,2.9728435757872345,0.13636363636363635,154
13,13,3.096492510337334,0.05844155844155844,154
13,9,3.0608623399362935,0.09090909090909091,154
13,19,3.071182560611081,0.08441558441558442,154
13,6,3.0351089904834696,0.11688311688311688,154
13,12,3.0631137265787496,0.09740259740259741,154
13,14,3.0036376482480533,0.09090909090909091,154
14,14,3.006418413930125,0.09090909090909091,154
14,16,2.996846644909351,0.09090909090909091,154
14,8,3.062844096840202,0.09740259740259741,154
14,0,3.027324815849205,0.09090909090909091,154
14,3,3.0541415524173092,0.12337662337662338,154
14,10,3.0882432522711816,0.11038961038961038,154
14,17,3.0047689691766517,0.11688311688311688,154
14,12,3.043419342536431,0.11038961038961038,154
14,4,3.0437229329889472,0.09740259740259741,154
14,19,3.051317744440847,0.06493506493506493,154
15,10,3.101615859316541,0.1038961038961039,154
15,3,3.046397425911643,0.12337662337662338,154
15,9,3.050970464557796,0.07792207792207792,154
15,13,3.0591772624424527,0.11688311688311688,154
15,5,2.960285422089812,0.13636363636363635,154
15,7,3.0588779015974565,0.08441558441558442,154
15,0,3.048564777745829,0.11038961038961038,154
15,11,3.0959287247100433,0.07142857142857142,154
15,12,3.041204025219013,0.12987012987012986,154
15,4,3.0705430848257884,0.07792207792207792,154
