round,client_id,train_loss,train_accuracy,num_examples
1,0,0.5600093877783009,0.7745098039215687,102
1,3,0.7136704325675964,0.3333333333333333,6
2,2,0.3017340573744896,1.0,78
2,0,0.9884791327457801,0.10784313725490197,102
3,1,0.14643012583255768,1.0,20
3,0,1.6972052653630574,0.0,102
