round,client_id,train_loss,train_accuracy,num_examples
1,1,0.09332218532051359,0.9964285714285714,280
1,0,0.42370410299882655,0.959349593495935,246
1,4,0.5855596631260241,0.8220338983050848,118
1,9,0.07956943184476398,0.9907834101382489,217
1,6,0.9809821866176747,0.6851851851851852,54
2,2,0.27557382365094435,0.9195710455764075,373
2,1,0.04850345567933151,1.0,280
2,8,0.5464247332678901,0.85,180
2,4,0.46013418900764597,0.9661016949152542,118
2,3,0.5083085745573044,0.8489583333333334,192
3,0,0.3621214328984904,0.967479674796748,246
3,9,0.07602236085798815,0.9907834101382489,217
3,1,0.027077408374420235,1.0,280
3,7,0.3459022810210043,0.9514925373134329,268
3,6,0.8321318427721659,0.8333333333333334,54
4,8,0.3317843387524287,0.9555555555555556,180
4,0,0.2585986242061708,0.959349593495935,246
4,3,0.2906705215573311,0.9010416666666666,192
4,5,0.3733203766807433,0.9274193548387096,124
4,6,0.6490912216681021,0.8148148148148148,54
5,8,0.29094487031300864,0.9611111111111111,180
5,6,0.569211584550363,0.6851851851851852,54
5,3,0.14868545035521188,0.9791666666666666,192
5,7,0.14191711182469752,1.0,268
5,4,0.21673697182687662,0.9661016949152542,118
6,4,0.13403028072947162,0.9661016949152542,118
6,0,0.09351480098032369,0.991869918699187,246
6,2,0.06929959960022178,0.9839142091152815,373
6,5,0.21703076891360745,0.9516129032258065,124
6,3,0.09371479724844296,0.984375,192
7,5,0.13539954154722153,0.9516129032258065,124
7,4,0.06523545023243306,0.9661016949152542,118
7,2,0.031260302245377215,1.0,373
7,1,0.005090292968920299,1.0,280
7,7,0.046399572363762714,1.0,268
8,1,0.0025744072161614897,1.0,280
8,9,0.016233605920650443,0.9907834101382489,217
8,6,0.12554149191688607,0.9814814814814815,54
8,0,0.023734022215826482,0.991869918699187,246
8,2,0.007144638432074967,1.0,373
9,5,0.05109800999203036,1.0,124
9,4,0.015729673554079008,1.0,118
9,0,0.01798823088165221,0.9959349593495935,246
9,9,0.027151824614625373,0.9953917050691244,217
9,3,0.03978656465187669,0.9947916666666666,192
10,8,0.013903345829910702,1.0,180
10,1,0.0005521507222770847,1.0,280
10,6,0.02099266339576355,1.0,54
10,0,0.01913974160040782,0.991869918699187,246
10,4,0.014656877808146557,0.9915254237288136,118
11,4,0.016698993313061152,0.9915254237288136,118
11,5,0.011464889762142012,1.0,124
11,3,0.023216461995616555,0.9947916666666666,192
11,8,0.017102972956167327,0.9944444444444445,180
11,0,0.009358172590761044,1.0,246
12,0,0.007113356887631693,1.0,246
12,3,0.01063076105977719,0.9947916666666666,192
12,4,0.001062901650892839,1.0,118
12,9,0.05917081289843137,0.9907834101382489,217
12,1,0.001497696590428989,1.0,280
13,1,0.0012082681375478696,1.0,280
13,6,0.003369180645138301,1.0,54
13,4,0.0044714680999138594,1.0,118
13,3,0.011396508275841674,0.9947916666666666,192
13,5,0.04280285981874312,0.9838709677419355,124
14,5,0.008197140489374437,1.0,124
14,2,0.0014209020603900705,1.0,373
14,9,0.0391830763518585,0.9953917050691244,217
14,8,0.005353102755422393,1.0,180
14,1,0.002720448165720362,1.0,280
15,4,0.012633940402292093,1.0,118
15,1,0.0017444457783070736,1.0,280
15,2,0.0032113026304407067,0.9973190348525469,373
15,9,0.04310789020798149,0.9953917050691244,217
15,5,0.006327747998218383,1.0,124
